date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2012-02-07,-11.6,-13.2,-9.7,1.3,60.0,25.0,10.4,32.0,1033.0,30
2012-02-08,-9.5,-11.5,-5.9,0.0,60.0,64.0,11.5,33.8,1034.4,270
2012-02-09,-9.2,-12.3,-6.3,2.5,70.0,284.0,10.4,36.4,1032.8,78
2012-02-10,-9.5,-10.4,-8.4,0.3,110.0,47.0,10.4,32.0,1034.9,120
2012-02-11,-10.9,-13.7,-8.3,0.0,100.0,65.0,13.0,36.7,1031.1,198
2012-02-12,-12.0,-16.6,-7.1,0.0,100.0,78.0,6.8,20.5,1031.4,534
2012-02-13,-8.2,-14.5,-4.5,3.9,100.0,248.0,9.7,28.8,1025.0,0
2012-02-14,-2.7,-5.0,-0.2,2.4,160.0,264.0,11.9,45.0,1017.5,48
2012-02-15,0.3,-1.2,1.4,4.1,200.0,272.0,28.1,70.9,1010.5,0
2012-02-16,0.5,-2.1,2.9,0.5,170.0,278.0,14.4,37.1,1023.4,252
2012-02-17,1.9,-0.1,3.9,0.6,160.0,252.0,16.6,43.9,1025.2,0
2012-02-18,3.4,1.6,7.8,1.5,120.0,242.0,7.9,20.9,1020.6,198
2012-02-19,1.9,-1.5,4.0,2.2,80.0,249.0,11.9,43.2,1019.5,0
2012-02-20,-1.0,-3.8,1.4,0.0,60.0,354.0,7.2,18.7,1033.6,48
2012-02-21,-2.2,-6.5,3.2,0.0,70.0,310.0,5.0,15.5,1033.9,582
2012-02-22,0.2,-5.5,7.0,0.0,70.0,122.0,6.1,20.5,1031.6,606
2012-02-23,4.2,-0.9,7.7,0.2,50.0,251.0,13.0,40.7,1026.6,0
2012-02-24,8.4,3.5,13.4,0.0,20.0,276.0,11.9,31.7,1026.8,570
2012-02-25,6.8,5.2,8.3,0.2,0.0,272.0,11.5,29.5,1023.6,30
2012-02-26,2.8,0.8,5.9,1.3,0.0,288.0,13.0,49.0,1023.4,6
2012-02-27,2.7,0.5,5.6,0.0,0.0,276.0,9.4,25.2,1027.2,162
2012-02-28,5.4,2.9,8.0,0.2,0.0,256.0,12.6,36.0,1025.2,0
2012-02-29,8.5,6.4,12.9,0.0,0.0,305.0,8.3,25.6,1025.1,66
2012-03-01,7.3,3.1,13.3,0.0,0.0,84.0,7.6,21.2,1025.3,456
2012-03-02,6.7,2.7,12.3,0.0,0.0,338.0,5.8,17.6,1026.1,390
2012-03-03,5.8,3.3,10.2,0.0,0.0,78.0,7.2,19.8,1024.3,360
2012-03-04,6.0,4.7,7.7,0.0,0.0,12.0,6.8,21.6,1021.5,0
2012-03-05,3.5,1.3,5.6,4.8,0.0,235.0,9.4,54.7,1020.7,30
2012-03-06,2.8,-0.4,6.2,0.0,0.0,59.0,6.8,25.6,1025.3,36
2012-03-07,3.7,-2.1,9.7,0.1,0.0,186.0,6.8,29.2,1023.4,534
2012-03-08,3.1,0.8,5.4,4.2,0.0,273.0,15.5,54.7,1025.5,0
2012-03-09,2.7,-1.0,7.7,0.0,0.0,284.0,5.4,18.4,1037.8,348
2012-03-10,4.3,-1.0,10.0,0.8,0.0,250.0,6.5,21.2,1036.0,534
2012-03-11,4.8,3.3,6.6,1.6,0.0,267.0,11.2,28.4,1032.0,0
2012-03-12,6.8,4.9,9.3,0.0,0.0,275.0,13.3,34.9,1030.2,12
2012-03-13,7.1,5.6,8.4,0.0,0.0,306.0,7.9,22.0,1031.1,0
2012-03-14,7.5,3.4,12.7,0.0,0.0,18.0,6.8,23.0,1030.1,468
2012-03-15,8.0,0.0,17.0,0.0,0.0,89.0,5.8,16.9,1029.2,654
2012-03-16,11.7,1.5,21.8,0.0,0.0,203.0,5.4,19.8,1024.2,684
2012-03-17,13.7,5.3,19.8,0.0,0.0,254.0,9.0,36.7,1019.0,558
2012-03-18,10.9,4.2,19.5,6.0,0.0,258.0,10.1,50.8,1016.4,468
2012-03-19,5.3,2.9,7.6,2.3,0.0,291.0,6.1,24.8,1027.9,0
2012-03-20,7.6,2.6,13.2,0.0,0.0,58.0,6.1,19.4,1034.1,540
2012-03-21,8.5,1.0,15.8,0.0,0.0,88.0,9.0,31.3,1033.9,666
2012-03-22,9.9,2.2,17.1,0.0,0.0,73.0,10.4,35.6,1028.7,690
2012-03-23,10.7,3.7,17.9,0.0,0.0,58.0,5.8,22.3,1025.1,648
2012-03-24,9.1,3.8,16.8,3.0,0.0,209.0,5.8,32.4,1025.3,270
2012-03-25,10.5,3.5,17.7,0.0,0.0,278.0,5.8,21.2,1028.4,630
2012-03-26,10.1,3.7,16.9,0.0,0.0,2.0,6.1,24.1,1031.1,720
2012-03-27,10.4,3.6,16.4,0.0,0.0,290.0,7.2,26.6,1030.9,702
2012-03-28,12.7,5.0,19.3,0.0,0.0,283.0,7.2,24.5,1026.7,660
2012-03-29,11.4,6.6,16.0,0.7,0.0,275.0,18.4,61.2,1019.5,360
2012-03-30,8.1,6.4,9.4,0.3,0.0,287.0,19.4,47.2,1017.0,0
2012-03-31,8.6,3.2,12.7,0.1,0.0,298.0,20.2,55.8,1011.4,300
2012-04-01,4.9,0.2,9.7,0.0,0.0,14.0,7.9,27.7,1016.0,726
2012-04-02,8.3,1.0,15.2,1.7,0.0,91.0,6.5,18.4,1009.9,744
2012-04-03,12.2,6.1,17.8,1.9,0.0,208.0,9.7,40.3,1004.2,150
2012-04-04,12.1,8.8,17.5,1.1,0.0,288.0,9.7,27.0,1006.8,402
2012-04-05,8.6,6.1,10.9,5.8,0.0,13.0,9.7,26.3,1010.0,0
2012-04-06,6.4,5.0,7.9,12.3,0.0,324.0,7.2,20.2,1009.8,0
2012-04-07,5.6,2.4,7.5,4.4,0.0,297.0,8.3,28.4,1005.5,18
2012-04-08,1.1,-1.9,2.6,1.4,0.0,322.0,11.2,35.3,1013.4,90
2012-04-09,4.9,-1.2,10.0,0.0,0.0,227.0,12.2,39.2,1011.1,300
2012-04-10,13.2,6.4,20.7,0.0,0.0,129.0,10.8,40.3,999.8,462
2012-04-11,7.1,4.6,11.5,5.2,0.0,262.0,12.2,37.4,1000.8,24
2012-04-12,8.4,3.8,14.6,0.5,0.0,252.0,9.7,33.1,1003.2,336
2012-04-13,7.4,5.4,10.0,0.6,0.0,15.0,6.1,20.2,1004.3,0
2012-04-14,8.4,6.5,11.2,0.4,0.0,54.0,10.8,35.6,1000.3,30
2012-04-15,7.2,5.8,8.2,13.3,0.0,39.0,11.2,35.6,1002.5,0
2012-04-16,4.9,3.1,7.1,6.2,0.0,359.0,10.1,38.2,1014.0,6
2012-04-17,6.2,2.7,9.9,0.0,0.0,144.0,8.3,25.6,1011.6,324
2012-04-18,6.9,1.7,11.1,0.5,0.0,211.0,7.6,21.6,999.6,48
2012-04-19,10.6,5.0,16.8,1.8,0.0,135.0,8.6,41.4,993.2,612
2012-04-20,8.1,5.8,14.1,1.0,0.0,259.0,11.5,36.7,999.1,126
2012-04-21,10.3,4.7,16.2,0.7,0.0,218.0,12.6,53.3,1004.0,630
2012-04-22,6.9,4.6,10.2,5.9,0.0,264.0,12.2,40.3,1010.1,126
2012-04-23,9.0,3.1,14.3,0.0,0.0,148.0,9.0,26.3,1005.7,642
2012-04-24,6.7,4.0,10.0,5.2,0.0,243.0,12.2,50.0,1001.5,60
2012-04-25,12.6,4.9,19.3,0.0,0.0,195.0,12.2,46.4,1005.5,684
2012-04-26,17.6,10.3,24.8,0.0,0.0,109.0,9.0,32.4,1007.4,816
2012-04-27,19.4,8.7,27.8,0.0,0.0,78.0,9.4,26.6,1014.1,792
2012-04-28,23.3,11.0,32.2,0.0,0.0,157.0,11.2,45.7,1011.2,786
2012-04-29,21.6,14.0,24.6,0.0,0.0,154.0,16.9,43.9,1007.0,24
2012-04-30,18.9,12.1,26.1,0.0,0.0,32.0,11.9,42.8,1011.7,690
2012-05-01,17.0,12.4,22.5,0.0,,310.0,8.6,38.9,1013.9,732
2012-05-02,18.1,11.4,24.4,2.5,,308.0,11.9,40.0,1010.9,678
2012-05-03,14.4,11.0,18.9,0.0,,268.0,7.9,24.1,1012.0,210
2012-05-04,16.3,11.0,22.2,0.1,,275.0,9.4,31.7,1005.6,762
2012-05-05,13.6,10.0,17.2,0.2,,239.0,11.9,43.9,1005.5,120
2012-05-06,10.6,9.1,12.5,3.9,,219.0,9.0,31.7,1010.7,42
2012-05-07,12.2,8.1,17.7,0.0,,291.0,8.3,33.1,1016.8,312
2012-05-08,15.4,7.0,22.9,0.3,,110.0,6.1,21.2,1015.4,678
2012-05-09,17.0,12.7,21.8,0.0,,249.0,10.1,42.8,1017.6,126
2012-05-10,20.6,11.8,27.4,0.0,,206.0,7.6,25.9,1021.4,834
2012-05-11,23.9,17.1,31.2,9.2,,217.0,8.6,38.9,1020.7,810
2012-05-12,12.4,8.4,18.9,5.7,,295.0,10.1,41.4,1027.9,0
2012-05-13,9.4,5.2,14.1,0.0,,22.0,10.4,32.4,1027.3,402
2012-05-14,9.0,2.0,14.7,0.0,,73.0,8.6,25.6,1019.7,810
2012-05-15,9.8,3.6,18.7,6.2,,254.0,11.9,55.8,1011.5,510
2012-05-16,5.6,2.7,10.0,3.8,,279.0,15.5,43.6,1020.1,192
2012-05-17,8.1,2.4,14.1,0.0,,282.0,9.0,28.8,1021.9,702
2012-05-18,12.1,4.1,20.0,0.6,,97.0,9.4,23.4,1012.6,420
2012-05-19,17.9,10.5,25.0,0.0,,99.0,10.1,38.5,1010.2,720
2012-05-20,19.7,9.8,27.7,0.0,,105.0,9.0,31.7,1003.9,534
2012-05-21,19.7,13.9,25.6,0.0,,104.0,11.2,44.3,997.0,360
2012-05-22,16.8,12.6,22.0,0.5,,302.0,7.9,23.8,1005.9,300
2012-05-23,19.5,14.4,25.8,3.0,,287.0,9.4,48.2,1016.4,528
2012-05-24,19.8,14.0,26.3,0.0,,315.0,11.2,39.6,1020.7,630
2012-05-25,17.6,12.2,22.5,0.0,,72.0,13.7,39.2,1020.6,870
2012-05-26,16.4,10.0,21.5,0.0,,83.0,12.6,40.7,1019.0,882
2012-05-27,16.3,9.3,22.9,0.0,,52.0,8.6,30.2,1016.9,504
2012-05-28,17.7,11.7,23.1,0.0,,295.0,9.4,36.7,1013.8,348
2012-05-29,16.6,13.4,21.6,18.7,,227.0,10.1,45.7,1013.4,360
2012-05-30,16.8,12.0,23.5,4.8,,244.0,9.7,43.6,1016.8,378
2012-05-31,17.9,13.2,23.7,6.9,,251.0,11.5,42.8,1016.9,390
2012-06-01,15.6,12.1,19.6,0.2,,282.0,15.5,47.9,1016.0,174
2012-06-02,17.4,13.4,22.9,0.0,,266.0,7.6,25.6,1013.9,486
2012-06-03,17.3,11.9,25.2,23.7,,237.0,11.9,51.8,1009.0,216
2012-06-04,13.7,11.6,17.7,5.2,,247.0,10.8,32.0,1011.9,72
2012-06-05,11.5,8.1,15.6,0.2,,307.0,15.1,51.5,1017.0,570
2012-06-06,14.3,8.3,20.7,1.0,,174.0,9.4,40.3,1011.2,114
2012-06-07,19.4,13.1,26.7,7.2,,147.0,9.7,53.3,1007.1,432
2012-06-08,16.4,12.0,20.2,14.9,,247.0,10.4,37.1,1011.4,42
2012-06-09,14.2,11.4,18.2,12.2,,199.0,10.4,26.3,1015.8,186
2012-06-10,13.0,10.6,16.5,5.0,,260.0,7.6,20.5,1011.6,60
2012-06-11,14.8,11.5,19.7,1.9,,223.0,8.3,37.8,1004.8,300
2012-06-12,12.9,10.8,17.2,30.7,,153.0,10.8,41.8,1004.1,72
2012-06-13,13.2,10.4,19.1,11.1,,269.0,14.4,42.1,1013.5,228
2012-06-14,15.0,8.9,21.3,0.0,,281.0,7.9,25.6,1018.0,714
2012-06-15,20.0,9.9,28.3,0.0,,149.0,7.2,26.3,1016.7,912
2012-06-16,24.1,14.2,31.4,0.0,,200.0,9.4,36.7,1015.5,906
2012-06-17,19.9,15.8,24.8,0.0,,34.0,9.4,28.8,1020.7,396
2012-06-18,24.3,15.5,31.6,11.3,,303.0,9.7,40.7,1014.8,906
2012-06-19,22.4,16.6,28.2,0.5,,82.0,12.6,36.7,1015.7,594
2012-06-20,20.7,17.6,26.9,46.3,,276.0,9.0,59.8,1012.9,216
2012-06-21,21.3,15.9,26.9,3.8,,297.0,7.6,71.6,1010.6,690
2012-06-22,18.4,15.1,22.6,0.0,,275.0,10.1,25.9,1019.0,282
2012-06-23,18.3,12.8,23.4,0.0,,347.0,6.1,33.1,1022.9,564
2012-06-24,20.6,12.8,26.4,6.5,,243.0,11.2,51.8,1016.5,624
2012-06-25,15.9,12.0,20.5,3.8,,289.0,14.4,47.9,1016.8,366
2012-06-26,17.6,13.0,22.8,0.0,,284.0,11.2,41.8,1020.8,720
2012-06-27,20.6,15.0,25.9,0.0,,267.0,7.9,27.0,1018.8,456
2012-06-28,23.0,15.8,28.8,0.9,,112.0,8.6,27.0,1012.2,540
2012-06-29,24.8,18.0,32.0,0.6,,171.0,9.7,41.4,1010.1,618
2012-06-30,26.1,20.4,32.5,0.0,,64.0,10.4,63.4,1010.4,792
2012-07-01,20.9,17.4,27.4,0.9,,8.0,12.6,50.8,1016.7,456
2012-07-02,17.6,15.6,20.3,3.8,,23.0,9.4,30.2,1016.8,24
2012-07-03,19.0,17.0,21.3,0.0,,325.0,6.8,19.8,1016.3,6
2012-07-04,21.4,15.6,26.8,0.5,,36.0,7.2,30.6,1012.8,504
2012-07-05,22.2,16.7,29.0,9.1,,149.0,7.2,46.1,1009.7,660
2012-07-06,19.7,15.8,24.6,18.5,,286.0,8.6,32.4,1011.6,342
2012-07-07,19.1,16.0,24.5,0.6,,257.0,7.9,22.7,1013.7,402
2012-07-08,21.1,14.4,26.5,2.5,,209.0,11.2,62.3,1010.4,666
2012-07-09,19.7,16.5,24.2,0.0,,300.0,6.1,22.3,1014.1,114
2012-07-10,20.8,16.4,26.8,0.3,,245.0,7.9,27.7,1013.3,456
2012-07-11,18.6,15.0,22.4,2.2,,248.0,9.4,40.3,1014.7,198
2012-07-12,17.0,13.6,20.2,0.3,,267.0,15.5,54.7,1016.9,516
2012-07-13,16.9,13.6,20.9,2.0,,176.0,8.3,33.1,1010.8,84
2012-07-14,18.7,14.8,23.3,2.2,,250.0,13.7,57.2,1008.5,348
2012-07-15,14.8,11.3,18.7,9.5,,252.0,12.2,49.7,1016.3,156
2012-07-16,15.1,11.3,19.7,0.0,,267.0,15.5,42.8,1024.9,330
2012-07-17,17.5,14.8,21.6,0.0,,268.0,18.4,58.7,1023.5,210
2012-07-18,21.7,15.9,27.9,0.0,,259.0,12.2,45.4,1017.5,678
2012-07-19,21.1,15.5,25.6,0.3,,260.0,15.1,60.5,1011.3,354
2012-07-20,15.6,13.2,19.3,5.2,,329.0,6.5,26.3,1016.0,6
2012-07-21,14.6,12.2,18.3,0.7,,289.0,8.6,40.3,1019.5,168
2012-07-22,14.2,10.7,19.2,0.0,,8.0,9.0,31.3,1025.4,408
2012-07-23,16.7,8.6,22.9,0.0,,79.0,16.2,50.8,1024.1,870
2012-07-24,21.4,11.7,29.8,0.0,,65.0,9.0,28.4,1015.3,840
2012-07-25,19.7,15.8,24.4,2.4,,0.0,6.5,33.1,1014.9,78
2012-07-26,23.8,16.0,30.9,0.0,,233.0,8.6,27.0,1015.4,678
2012-07-27,26.5,17.6,33.8,0.0,,129.0,8.6,25.2,1011.8,810
2012-07-28,23.1,19.5,27.1,0.9,,211.0,9.4,35.3,1009.8,288
2012-07-29,19.1,16.8,22.6,4.5,,250.0,10.4,40.7,1013.4,120
2012-07-30,19.5,14.7,25.1,0.0,,263.0,9.0,37.8,1017.7,534
2012-07-31,20.3,12.5,27.2,0.0,,277.0,7.6,29.5,1017.8,642
2012-08-01,23.0,13.5,30.8,0.0,,74.0,9.4,28.4,1013.9,846
2012-08-02,23.9,16.8,30.2,26.9,,280.0,10.1,52.9,1013.1,636
2012-08-03,20.3,16.4,25.3,0.6,,42.0,7.2,26.6,1016.2,276
2012-08-04,21.7,17.7,26.8,0.3,,99.0,9.0,25.2,1013.4,414
2012-08-05,20.9,16.0,28.1,5.5,,182.0,7.6,58.7,1010.3,486
2012-08-06,18.5,13.3,24.1,16.1,,273.0,11.2,35.6,1014.6,318
2012-08-07,18.1,13.1,23.6,0.0,,265.0,11.5,34.6,1021.9,594
2012-08-08,18.2,14.0,23.8,0.0,,334.0,7.2,23.8,1023.2,444
2012-08-09,18.6,12.6,24.8,0.0,,8.0,5.4,20.9,1022.9,594
2012-08-10,19.0,14.6,24.6,0.0,,329.0,6.8,29.5,1021.4,372
2012-08-11,16.3,12.5,20.8,0.0,,42.0,9.7,24.1,1020.4,510
2012-08-12,16.8,10.3,23.3,0.0,,83.0,11.9,32.4,1015.1,828
2012-08-13,18.0,10.6,24.4,0.0,,94.0,9.4,31.3,1014.4,792
2012-08-14,19.9,12.9,25.8,0.0,,105.0,9.4,27.7,1014.1,774
2012-08-15,21.9,16.0,28.4,0.0,,97.0,9.4,31.3,1012.3,576
2012-08-16,18.3,14.6,22.2,13.4,,276.0,9.7,47.2,1018.2,126
2012-08-17,19.6,13.1,26.0,0.0,,84.0,7.2,23.4,1020.2,756
2012-08-18,21.8,14.4,29.5,0.0,,91.0,7.2,21.6,1020.4,816
2012-08-19,23.9,15.0,33.0,0.0,,99.0,7.6,24.1,1019.9,816
2012-08-20,26.0,16.1,34.7,20.2,,267.0,8.6,85.7,1018.2,744
2012-08-21,24.9,18.0,32.0,0.3,,159.0,7.6,41.0,1017.1,720
2012-08-22,24.4,20.1,29.3,5.5,,271.0,11.2,42.5,1014.9,582
2012-08-23,20.9,16.2,26.9,1.3,,332.0,7.2,44.6,1014.1,450
2012-08-24,21.2,17.9,26.0,9.5,,222.0,11.5,40.0,1010.6,66
2012-08-25,19.8,14.3,25.2,28.0,,206.0,10.1,40.0,1011.4,198
2012-08-26,15.5,12.6,20.5,3.8,,249.0,14.8,54.0,1017.0,264
2012-08-27,16.5,11.9,22.4,0.0,,265.0,9.0,28.1,1021.3,726
2012-08-28,19.6,10.7,28.4,2.6,,225.0,9.0,46.1,1018.2,648
2012-08-29,21.3,14.6,28.5,0.0,,132.0,7.6,26.6,1018.5,672
2012-08-30,19.3,14.0,25.2,30.2,,263.0,9.0,45.0,1016.8,168
2012-08-31,12.4,11.0,14.1,11.2,,226.0,9.4,23.4,1019.3,0
2012-09-01,12.3,11.0,13.5,5.9,,117.0,6.5,23.0,1021.7,0
2012-09-02,15.1,13.2,17.4,0.0,,50.0,9.0,25.6,1022.5,0
2012-09-03,17.3,14.7,20.0,0.0,,36.0,6.5,23.8,1021.3,12
2012-09-04,18.9,16.4,22.0,0.0,,56.0,10.1,27.0,1018.5,90
2012-09-05,18.7,15.6,20.8,0.0,,38.0,6.5,25.2,1017.7,36
2012-09-06,15.6,10.8,19.8,0.0,,342.0,8.3,33.8,1024.0,234
2012-09-07,15.7,9.7,23.0,0.0,,244.0,6.5,21.2,1024.5,750
2012-09-08,17.4,10.4,25.4,0.0,,115.0,6.1,18.7,1021.5,750
2012-09-09,18.3,10.5,26.1,0.0,,90.0,6.5,21.6,1017.1,744
2012-09-10,21.3,15.4,27.9,2.4,,227.0,9.0,53.6,1016.3,600
